query_track_id,similarity_score,rank,recommended_track_id,recommended_track_name,recommended_artist_names,recommended_acousticness,recommended_danceability,recommended_energy,recommended_instrumentalness,recommended_key,recommended_liveness,recommended_loudness,recommended_mode,recommended_speechiness,recommended_tempo,recommended_valence,weather_cluster,weather_cluster_similarity,assigned_weather_label
70kdJnm1X6eEM8DbWa8Mnc,0.9192388688813152,4,1nmk4zIiNEbZYJ4eJpajnV,no way (feat. Jamie Foxx),"Roddy Ricch, Jamie Foxx",-0.8463638660819826,0.8320283327894854,-0.3845876991627766,-0.3082535853490921,-1.1901834978130166,-0.0282010110905258,-0.6465300207322556,0.904768399337362,1.6496544147152996,0.582875893205489,-1.263165367497365,0,0.2410629585939134,cloudy
70kdJnm1X6eEM8DbWa8Mnc,0.8947328686392125,5,2WrldKXSBVbNNm3A9vJryi,Dance Now (feat. Kenny Mason),"JID, Kenny Mason",-0.6948138451432543,0.7291818990558447,-0.6735276888068957,-0.3081339019646616,-1.1901834978130166,-0.1922712898262331,-1.0367182412966085,0.904768399337362,0.7823328594004519,0.5888262992660035,-1.185073015557108,0,0.2928110569317755,cloudy
0o96RPgCulsYKqZK3u14nM,0.9243828488477815,1,0sYfwwEy0UyNizk6na4zGm,Just Like You,Emotional Oranges,-1.0267823178385511,0.317796164121282,0.4549737801805125,-0.3047610065852579,-1.1901834978130166,-0.43509530235508,0.1476140881629549,0.904768399337362,-0.854438185812981,-0.5802737122766751,-0.0917800883935073,0,-0.3573114868450754,cloudy
0o96RPgCulsYKqZK3u14nM,0.9207307646363312,2,6bUNEbXT7HovLW6BgPCBsb,Roses,Outkast,-0.8648455759525592,0.5166326026729874,0.5912662281258512,-0.3081529425030938,-1.46621481928201,-0.5532259030447892,0.6276050507497374,0.904768399337362,-0.6857481218434877,-0.3073117325296115,-0.1481801203503598,0,-0.2131357716946006,cloudy
0o96RPgCulsYKqZK3u14nM,0.9133354179370422,3,3pE6Hl7fH4sbjmF9p8gzb5,Rizzla - Mochakk Remix,"The Martinez Brothers, Rema, Gordo, Mochakk",-1.042251509000224,0.9965826267633098,0.7439137698246311,-0.3062679291983141,-1.46621481928201,-0.9082739862288598,0.5550118934354391,0.904768399337362,-0.4701112947881447,0.3812843907738436,0.1121277194504972,0,0.1665201984997124,cloudy
0o96RPgCulsYKqZK3u14nM,0.9104108221891613,4,3E4rKEdLtjQF9mfOhuAgSu,lost cause// (feat. Jesse),"KennyHoopla, Jesse®",-0.8740864308878474,0.756607614718149,0.1769371863720205,0.0785413525147956,-1.46621481928201,-0.4941606026999345,0.3312872922297356,0.904768399337362,-0.6515326843402415,-0.0658215536228404,0.5893587590854026,0,-0.0548719211538542,cloudy
0o96RPgCulsYKqZK3u14nM,0.910267240895406,5,2cc8Sw1OnCuA5bV8nqWqpE,You,"Regard, Troye Sivan, Tate McRae",-0.8241858142372905,0.1052468677384246,0.5203941551942748,-0.3082535853490921,-1.46621481928201,-0.830832814665606,0.6441888323775727,0.904768399337362,-0.8273841189499489,-0.4072647961819514,-0.126487800366955,0,-0.2629072878695033,cloudy
3gJDgenxLephg09x86IxPs,0.9519337695519868,1,4NeOWqHmlrGRuBvsLJC9rL,My Love (feat. T.I.),"Justin Timberlake, T.I.",-0.0191225322749735,0.6537611809845083,0.4386186864270718,-0.3081893915338067,1.5701297168769204,3.220390507876479,0.5562634995960304,-1.1052552241351317,0.6629766820635463,0.0704186683754104,1.1490206146572457,0,0.0136732322325585,cloudy
3gJDgenxLephg09x86IxPs,0.9500375342136153,2,1rdr5D1dSqbEmLa97l36NZ,POP SONG,Kenshi Yonezu,-0.0523896100420114,0.605766178575476,1.1200809261537674,-0.3082193667814527,1.5701297168769204,4.893907350980694,0.3719644924489544,-1.1052552241351317,-0.1804736377839204,-0.2727443447214213,1.2618206785709505,0,-0.0519338647261583,cloudy
3gJDgenxLephg09x86IxPs,0.9363850425712732,3,7HytU9V8vMCUayply0lYBq,Champagne and Pools (feat. Blackbear & Kyle),"Hoodie Allen, blackbear, Kyle",0.8753922254609342,-0.4501238744232343,0.2260024676323426,-0.3082535853490921,1.018067073938933,4.664208960750703,1.0346899544820731,-1.1052552241351317,1.0130881355851364,-1.736681817250974,1.3399130305112077,0,-0.3276060286326955,cloudy
